"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Dec 10 19:50:16 GMT 2022","Sat Dec 10 19:50:24 GMT 2022","7583","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-4-locator3]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:52:08 GMT 2022","Sat Dec 10 19:52:14 GMT 2022","5134","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-t.me/fojin_tech-locator2]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 19:48:58 GMT 2022","Sat Dec 10 19:49:05 GMT 2022","7853","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:49:53 GMT 2022","Sat Dec 10 19:50:00 GMT 2022","7498","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:51:56 GMT 2022","Sat Dec 10 19:51:58 GMT 2022","2225","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator3]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:52:06 GMT 2022","Sat Dec 10 19:52:17 GMT 2022","10860","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"passed","Sat Dec 10 19:51:12 GMT 2022","Sat Dec 10 19:51:16 GMT 2022","3639","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case3]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:51:43 GMT 2022","Sat Dec 10 19:51:46 GMT 2022","2976","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case3]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:51:17 GMT 2022","Sat Dec 10 19:51:21 GMT 2022","3771","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator0]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:51:36 GMT 2022","Sat Dec 10 19:51:39 GMT 2022","3273","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case2]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:51:03 GMT 2022","Sat Dec 10 19:51:06 GMT 2022","3448","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case1]","User is scrolling to the bottom and sends wrong data"
"failed","Sat Dec 10 19:50:48 GMT 2022","Sat Dec 10 19:50:56 GMT 2022","8583","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[firefox]","User is scrolling to the bottom and sends correct data"
"passed","Sat Dec 10 19:51:23 GMT 2022","Sat Dec 10 19:51:26 GMT 2022","3064","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case0]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:51:49 GMT 2022","Sat Dec 10 19:51:52 GMT 2022","2700","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-about-us-locator1]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:49:41 GMT 2022","Sat Dec 10 19:49:49 GMT 2022","7547","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:50:39 GMT 2022","Sat Dec 10 19:50:47 GMT 2022","7578","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
