"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Dec 10 19:53:32 GMT 2022","Sat Dec 10 19:53:40 GMT 2022","7567","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-8-locator7]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:53:58 GMT 2022","Sat Dec 10 19:54:01 GMT 2022","3349","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator2]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:54:36 GMT 2022","Sat Dec 10 19:54:40 GMT 2022","4124","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-policy-locator0]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 19:52:22 GMT 2022","Sat Dec 10 19:52:30 GMT 2022","7514","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:52:11 GMT 2022","Sat Dec 10 19:52:18 GMT 2022","7605","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:54:07 GMT 2022","Sat Dec 10 19:54:10 GMT 2022","2972","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case2]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:53:33 GMT 2022","Sat Dec 10 19:53:36 GMT 2022","3586","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case1]","User is scrolling to the bottom and sends wrong data"
"failed","Sat Dec 10 19:53:18 GMT 2022","Sat Dec 10 19:53:26 GMT 2022","8523","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[firefox]","User is scrolling to the bottom and sends correct data"
"skipped","Sat Dec 10 19:53:09 GMT 2022","Sat Dec 10 19:53:17 GMT 2022","7503","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:54:21 GMT 2022","Sat Dec 10 19:54:24 GMT 2022","2843","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-about-us-locator1]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:52:01 GMT 2022","Sat Dec 10 19:52:08 GMT 2022","7243","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:51:44 GMT 2022","Sat Dec 10 19:51:51 GMT 2022","7027","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-8-locator7]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:52:34 GMT 2022","Sat Dec 10 19:52:42 GMT 2022","7771","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:54:19 GMT 2022","Sat Dec 10 19:54:21 GMT 2022","2710","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator0]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:53:21 GMT 2022","Sat Dec 10 19:53:29 GMT 2022","7427","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:54:25 GMT 2022","Sat Dec 10 19:54:27 GMT 2022","2117","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator2]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:51:35 GMT 2022","Sat Dec 10 19:51:43 GMT 2022","8045","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:52:46 GMT 2022","Sat Dec 10 19:52:53 GMT 2022","7546","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-4-locator3]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:54:35 GMT 2022","Sat Dec 10 19:54:38 GMT 2022","3251","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-contacts-locator5]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:51:26 GMT 2022","Sat Dec 10 19:51:34 GMT 2022","7979","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:53:43 GMT 2022","Sat Dec 10 19:53:51 GMT 2022","7612","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-9-locator8]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:51:44 GMT 2022","Sat Dec 10 19:51:52 GMT 2022","7465","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:54:02 GMT 2022","Sat Dec 10 19:54:05 GMT 2022","3368","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator3]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:53:28 GMT 2022","Sat Dec 10 19:53:32 GMT 2022","3881","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case0]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:53:46 GMT 2022","Sat Dec 10 19:53:47 GMT 2022","787","ui_tests","test_main_page","TestMainPage","","","test_main_page_response","
        server is alive
        "
"passed","Sat Dec 10 19:53:54 GMT 2022","Sat Dec 10 19:53:57 GMT 2022","3102","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case0]","User is scrolling to the bottom and sends wrong data"
"broken","Sat Dec 10 19:55:49 GMT 2022","Sat Dec 10 19:55:51 GMT 2022","2095","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-t.me/fojin_tech-locator2]","
        user can go to all bottom links from the main page
        "
"passed","Sat Dec 10 19:54:31 GMT 2022","Sat Dec 10 19:54:34 GMT 2022","2591","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-cases-locator4]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:54:12 GMT 2022","Sat Dec 10 19:54:15 GMT 2022","3877","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-contacts-locator5]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:54:41 GMT 2022","Sat Dec 10 19:54:45 GMT 2022","4639","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-t.me/fojin_tech-locator2]","
        user can go to all bottom links from the main page
        "
"passed","Sat Dec 10 19:54:07 GMT 2022","Sat Dec 10 19:54:11 GMT 2022","4120","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-cases-locator4]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:52:57 GMT 2022","Sat Dec 10 19:53:05 GMT 2022","7723","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:53:48 GMT 2022","Sat Dec 10 19:53:51 GMT 2022","3744","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator0]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:54:55 GMT 2022","Sat Dec 10 19:54:59 GMT 2022","3398","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-policy-locator0]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 19:51:35 GMT 2022","Sat Dec 10 19:51:43 GMT 2022","8027","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:53:37 GMT 2022","Sat Dec 10 19:53:41 GMT 2022","3796","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case2]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:54:28 GMT 2022","Sat Dec 10 19:54:30 GMT 2022","2270","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator3]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:54:14 GMT 2022","Sat Dec 10 19:54:17 GMT 2022","3456","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case3]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:53:42 GMT 2022","Sat Dec 10 19:53:46 GMT 2022","3641","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case3]","User is scrolling to the bottom and sends wrong data"
"skipped","Sat Dec 10 19:51:26 GMT 2022","Sat Dec 10 19:51:34 GMT 2022","7977","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:54:00 GMT 2022","Sat Dec 10 19:54:04 GMT 2022","3280","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case1]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:53:52 GMT 2022","Sat Dec 10 19:53:57 GMT 2022","4185","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-about-us-locator1]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:54:39 GMT 2022","Sat Dec 10 19:54:51 GMT 2022","11408","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 19:51:52 GMT 2022","Sat Dec 10 19:51:59 GMT 2022","7261","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-9-locator8]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:52:09 GMT 2022","Sat Dec 10 19:52:15 GMT 2022","6109","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[chrome]","User is scrolling to the bottom and sends correct data"
"broken","Sat Dec 10 19:55:17 GMT 2022","Sat Dec 10 19:55:20 GMT 2022","2271","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 19:51:53 GMT 2022","Sat Dec 10 19:52:00 GMT 2022","7440","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-4-locator3]","
        test checks availability of each case page(doesn't check content!)
        "
