"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Dec 15 14:15:53 GMT 2022","Thu Dec 15 14:16:00 GMT 2022","7570","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:17:20 GMT 2022","Thu Dec 15 14:17:23 GMT 2022","3032","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""t.me/fojin_tech"" link","
        user can go to all bottom links from the main page
        "
"failed","Thu Dec 15 14:16:05 GMT 2022","Thu Dec 15 14:16:12 GMT 2022","7473","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:14:31 GMT 2022","Thu Dec 15 14:14:35 GMT 2022","4432","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:14:53 GMT 2022","Thu Dec 15 14:15:01 GMT 2022","7685","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
"passed","Thu Dec 15 14:15:22 GMT 2022","Thu Dec 15 14:15:26 GMT 2022","3752","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:17:02 GMT 2022","Thu Dec 15 14:17:14 GMT 2022","11636","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""vk.com/fojin"" link","
        user can go to all bottom links from the main page
        "
"passed","Thu Dec 15 14:14:44 GMT 2022","Thu Dec 15 14:14:48 GMT 2022","4272","ui_tests","test_cases_page","TestCasesPage","","","User can see the 9 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Thu Dec 15 14:15:06 GMT 2022","Thu Dec 15 14:15:15 GMT 2022","8859","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
"failed","Thu Dec 15 14:16:39 GMT 2022","Thu Dec 15 14:16:47 GMT 2022","7916","ui_tests","test_cases_page","TestCasesPage","","","User can see the 9 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:16:27 GMT 2022","Thu Dec 15 14:16:31 GMT 2022","3668","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
"passed","Thu Dec 15 14:15:31 GMT 2022","Thu Dec 15 14:15:35 GMT 2022","3498","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:17:18 GMT 2022","Thu Dec 15 14:17:21 GMT 2022","2743","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"passed","Thu Dec 15 14:15:38 GMT 2022","Thu Dec 15 14:15:42 GMT 2022","3510","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:16:03 GMT 2022","Thu Dec 15 14:16:03 GMT 2022","760","ui_tests","test_main_page","TestMainPage","","","The server is alive","
        server is alive
        "
"passed","Thu Dec 15 14:17:11 GMT 2022","Thu Dec 15 14:17:15 GMT 2022","3497","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""vk.com/fojin"" link","
        user can go to all bottom links from the main page
        "
"passed","Thu Dec 15 14:15:17 GMT 2022","Thu Dec 15 14:15:21 GMT 2022","3949","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:14:40 GMT 2022","Thu Dec 15 14:14:43 GMT 2022","2811","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
