"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 16 09:06:04 GMT 2022","Fri Dec 16 09:06:07 GMT 2022","3154","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"failed","Fri Dec 16 09:03:48 GMT 2022","Fri Dec 16 09:03:56 GMT 2022","8362","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:03:41 GMT 2022","Fri Dec 16 09:03:50 GMT 2022","8859","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
"failed","Fri Dec 16 09:05:26 GMT 2022","Fri Dec 16 09:05:34 GMT 2022","8223","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:05:24 GMT 2022","Fri Dec 16 09:05:28 GMT 2022","3932","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Fri Dec 16 09:04:14 GMT 2022","Fri Dec 16 09:04:19 GMT 2022","5256","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Fri Dec 16 09:05:58 GMT 2022","Fri Dec 16 09:06:01 GMT 2022","2906","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Fri Dec 16 09:04:21 GMT 2022","Fri Dec 16 09:04:25 GMT 2022","4788","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Fri Dec 16 09:06:40 GMT 2022","Fri Dec 16 09:06:44 GMT 2022","4136","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""t.me/fojin_tech"" link","
        user can go to all bottom links from the main page
        "
"passed","Fri Dec 16 09:03:20 GMT 2022","Fri Dec 16 09:03:24 GMT 2022","3646","ui_tests","test_cases_page","TestCasesPage","","","User can see the 7 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:05:10 GMT 2022","Fri Dec 16 09:05:11 GMT 2022","871","ui_tests","test_main_page","TestMainPage","","","The server is alive","
        server is alive
        "
"passed","Fri Dec 16 09:03:15 GMT 2022","Fri Dec 16 09:03:19 GMT 2022","4321","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:05:05 GMT 2022","Fri Dec 16 09:05:09 GMT 2022","4081","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Fri Dec 16 09:03:30 GMT 2022","Fri Dec 16 09:03:34 GMT 2022","4128","ui_tests","test_cases_page","TestCasesPage","","","User can see the 4 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Fri Dec 16 09:04:17 GMT 2022","Fri Dec 16 09:04:26 GMT 2022","8684","ui_tests","test_cases_page","TestCasesPage","","","User can see the 3 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:06:07 GMT 2022","Fri Dec 16 09:06:10 GMT 2022","3334","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""cases"" link","
        user can go to all top links from the main page
        "
"failed","Fri Dec 16 09:05:39 GMT 2022","Fri Dec 16 09:05:48 GMT 2022","8903","ui_tests","test_cases_page","TestCasesPage","","","User can see the 9 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:06:12 GMT 2022","Fri Dec 16 09:06:16 GMT 2022","3708","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
"failed","Fri Dec 16 09:03:55 GMT 2022","Fri Dec 16 09:04:05 GMT 2022","9818","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
"passed","Fri Dec 16 09:04:55 GMT 2022","Fri Dec 16 09:05:00 GMT 2022","4745","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Fri Dec 16 09:04:27 GMT 2022","Fri Dec 16 09:04:32 GMT 2022","5291","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Fri Dec 16 09:05:29 GMT 2022","Fri Dec 16 09:05:33 GMT 2022","3864","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"failed","Fri Dec 16 09:04:31 GMT 2022","Fri Dec 16 09:04:40 GMT 2022","8373","ui_tests","test_cases_page","TestCasesPage","","","User can see the 4 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:05:54 GMT 2022","Fri Dec 16 09:05:58 GMT 2022","3657","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""about-us"" link","
        user can go to all top links from the main page
        "
"passed","Fri Dec 16 09:06:18 GMT 2022","Fri Dec 16 09:06:33 GMT 2022","14893","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""vk.com/fojin"" link","
        user can go to all bottom links from the main page
        "
"passed","Fri Dec 16 09:03:30 GMT 2022","Fri Dec 16 09:03:34 GMT 2022","3935","ui_tests","test_cases_page","TestCasesPage","","","User can see the 9 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Fri Dec 16 09:05:00 GMT 2022","Fri Dec 16 09:05:08 GMT 2022","8195","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Fri Dec 16 09:06:13 GMT 2022","Fri Dec 16 09:06:18 GMT 2022","5409","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"passed","Fri Dec 16 09:04:07 GMT 2022","Fri Dec 16 09:04:13 GMT 2022","5687","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
