"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 11 15:23:21 GMT 2022","Sun Dec 11 15:23:25 GMT 2022","3820","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-cases-locator4]","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 15:23:42 GMT 2022","Sun Dec 11 15:23:59 GMT 2022","16138","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"passed","Sun Dec 11 15:21:23 GMT 2022","Sun Dec 11 15:21:28 GMT 2022","5285","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case2]","User is scrolling to the bottom and sends wrong data"
"failed","Sun Dec 11 15:23:42 GMT 2022","Sun Dec 11 15:23:51 GMT 2022","8860","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 15:17:46 GMT 2022","Sun Dec 11 15:17:55 GMT 2022","8746","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"broken","Sun Dec 11 15:24:34 GMT 2022","Sun Dec 11 15:24:37 GMT 2022","3319","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"failed","Sun Dec 11 15:21:04 GMT 2022","Sun Dec 11 15:21:13 GMT 2022","8950","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 15:18:47 GMT 2022","Sun Dec 11 15:18:55 GMT 2022","8630","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-8-locator7]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 15:24:23 GMT 2022","Sun Dec 11 15:24:32 GMT 2022","9104","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-8-locator7]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 15:19:44 GMT 2022","Sun Dec 11 15:19:53 GMT 2022","8717","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 15:20:24 GMT 2022","Sun Dec 11 15:20:33 GMT 2022","9002","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"broken","Sun Dec 11 15:24:56 GMT 2022","Sun Dec 11 15:24:59 GMT 2022","3375","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-t.me/fojin_tech-locator2]","
        user can go to all bottom links from the main page
        "
"passed","Sun Dec 11 15:24:10 GMT 2022","Sun Dec 11 15:24:14 GMT 2022","3639","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-policy-locator0]","
        user can go to all bottom links from the main page
        "
"failed","Sun Dec 11 15:20:58 GMT 2022","Sun Dec 11 15:21:08 GMT 2022","10092","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[firefox]","User is scrolling to the bottom and sends correct data"
"failed","Sun Dec 11 15:17:47 GMT 2022","Sun Dec 11 15:17:55 GMT 2022","8675","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 15:20:09 GMT 2022","Sun Dec 11 15:20:18 GMT 2022","9196","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 15:18:18 GMT 2022","Sun Dec 11 15:18:26 GMT 2022","8727","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
