"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 14 13:11:02 GMT 2022","Wed Dec 14 13:11:05 GMT 2022","3626","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"failed","Wed Dec 14 13:11:29 GMT 2022","Wed Dec 14 13:11:36 GMT 2022","7527","ui_tests","test_cases_page","TestCasesPage","","","User can see the 7 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:09:22 GMT 2022","Wed Dec 14 13:09:25 GMT 2022","2956","ui_tests","test_cases_page","TestCasesPage","","","User can see the 7 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:09:30 GMT 2022","Wed Dec 14 13:09:33 GMT 2022","2912","ui_tests","test_cases_page","TestCasesPage","","","User can see the 9 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:09:26 GMT 2022","Wed Dec 14 13:09:29 GMT 2022","2805","ui_tests","test_cases_page","TestCasesPage","","","User can see the 3 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:09:22 GMT 2022","Wed Dec 14 13:09:25 GMT 2022","2952","ui_tests","test_cases_page","TestCasesPage","","","User can see the 2 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:11:58 GMT 2022","Wed Dec 14 13:12:01 GMT 2022","2270","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Wed Dec 14 13:09:34 GMT 2022","Wed Dec 14 13:09:37 GMT 2022","3056","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Wed Dec 14 13:10:55 GMT 2022","Wed Dec 14 13:11:02 GMT 2022","7553","ui_tests","test_cases_page","TestCasesPage","","","User can see the 4 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:09:09 GMT 2022","Wed Dec 14 13:09:21 GMT 2022","12304","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:09:26 GMT 2022","Wed Dec 14 13:09:29 GMT 2022","2907","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 13:12:16 GMT 2022","Wed Dec 14 13:12:20 GMT 2022","4446","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"passed","Wed Dec 14 13:11:32 GMT 2022","Wed Dec 14 13:11:35 GMT 2022","2988","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Wed Dec 14 13:12:05 GMT 2022","Wed Dec 14 13:12:07 GMT 2022","2143","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Wed Dec 14 13:12:11 GMT 2022","Wed Dec 14 13:12:14 GMT 2022","3095","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
"failed","Wed Dec 14 13:11:06 GMT 2022","Wed Dec 14 13:11:14 GMT 2022","7509","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
